reward_variant,algo,split,learning_rate,batch_size,target_update_interval,hidden_units,student_id,num_rows,num_students,action_match,dominant_policy_action,dominant_policy_action_rate,policy_collapsed,increase_sleep_rate,increase_activity_rate,increase_social_rate,policy_action_rate_none,policy_action_rate_increase_activity,policy_action_rate_decrease_activity,policy_action_rate_increase_sleep,policy_action_rate_decrease_sleep,policy_action_rate_increase_social,policy_action_rate_decrease_social,logged_action_rate_none,logged_action_rate_increase_activity,logged_action_rate_decrease_activity,logged_action_rate_increase_sleep,logged_action_rate_decrease_sleep,logged_action_rate_increase_social,logged_action_rate_decrease_social,reliable_support,num_episodes,td_error,value,pdis,trajectory_is,trajectory_wis,weighted_pdis,dr,effective_sample_size,weight_mean,weight_max,nonzero_weight_episodes,mood_improvement,direct_method_v0
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u12,54,1,0.25925925925925924,increase_sleep,0.37037037037037035,False,0.37037037037037035,0.037037037037037035,0.12962962962962962,0.2962962962962963,0.037037037037037035,0.07407407407407407,0.37037037037037035,0.05555555555555555,0.12962962962962962,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.14814814814814814,0.12962962962962962,0.05555555555555555,0.2037037037037037,0.09259259259259259,True,1,0.0152356288379715,0.3778068646788597,0.008746543718784994,1.9304190816541437e-76,0.5239499660670823,0.009702777149390414,1.3497096368258883,1.0,3.684357680456436e-76,3.684357680456436e-76,1,,0.6019708514213562
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u13,45,1,0.24444444444444444,increase_sleep,0.5111111111111111,False,0.5111111111111111,0.022222222222222223,0.15555555555555556,0.26666666666666666,0.022222222222222223,0.0,0.5111111111111111,0.0,0.15555555555555556,0.044444444444444446,0.4888888888888889,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.1111111111111111,True,2,0.011552497138260757,0.331914598080847,-0.013517747793229935,1.0723875240302722e-11,0.20066735818342119,0.006650803708402894,0.4672396310261023,1.0,5.344105457600383e-11,1.0688210915200767e-10,2,,0.34671176970005035
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u14,54,1,0.25925925925925924,none,0.3148148148148148,False,0.2962962962962963,0.12962962962962962,0.07407407407407407,0.3148148148148148,0.12962962962962962,0.05555555555555555,0.2962962962962963,0.05555555555555555,0.07407407407407407,0.07407407407407407,0.25925925925925924,0.2222222222222222,0.16666666666666666,0.09259259259259259,0.12962962962962962,0.07407407407407407,0.05555555555555555,True,1,0.029065957841739706,0.3727163347519106,0.00012634633305281837,-1.474657709894056e-82,-0.049121831706754375,-0.0009096635501250779,0.37393084374439084,1.0,3.002041370723736e-81,3.002041370723736e-81,1,,0.3760163486003876
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u15,40,1,0.2,none,0.325,False,0.3,0.1,0.1,0.325,0.1,0.05,0.3,0.05,0.1,0.075,0.325,0.1,0.1,0.075,0.075,0.175,0.15,True,4,0.012082670956359487,0.3519583329558372,0.0009146419062844927,3.175820840393091e-06,0.17935230518596496,0.00446521988779731,0.4640574911603931,1.3271787300957987,1.7707164884779033e-05,6.06311874432781e-05,4,,0.46963679045438766
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u16,54,1,0.35185185185185186,increase_sleep,0.2962962962962963,False,0.2962962962962963,0.09259259259259259,0.09259259259259259,0.25925925925925924,0.09259259259259259,0.018518518518518517,0.2962962962962963,0.1111111111111111,0.09259259259259259,0.12962962962962962,0.05555555555555555,0.07407407407407407,0.16666666666666666,0.18518518518518517,0.2222222222222222,0.14814814814814814,0.14814814814814814,True,1,0.0313268579042819,0.5015260620663563,7.802666005730573e-05,5.8029515933584136e-71,0.7041138614357677,0.013039145582143854,0.9237882295834238,1.0,8.241496029527866e-71,8.241496029527866e-71,1,1.3333333333333333,0.41761282086372375
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u17,54,1,0.25925925925925924,increase_sleep,0.48148148148148145,False,0.48148148148148145,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.018518518518518517,0.48148148148148145,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.05555555555555555,0.07407407407407407,0.16666666666666666,0.14814814814814814,0.037037037037037035,0.07407407407407407,True,1,0.02298167933083648,0.4479377526375983,1.621320132680797e-05,2.3790406381868775e-78,0.24049730466903924,0.004453653790167397,0.7255301734000464,1.0,9.892171729162613e-78,9.892171729162613e-78,1,,0.4709772765636444
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u18,47,1,0.2765957446808511,none,0.3404255319148936,False,0.3191489361702128,0.06382978723404255,0.14893617021276595,0.3404255319148936,0.06382978723404255,0.0,0.3191489361702128,0.0425531914893617,0.14893617021276595,0.0851063829787234,0.3191489361702128,0.1276595744680851,0.1702127659574468,0.10638297872340426,0.0425531914893617,0.14893617021276595,0.0851063829787234,True,2,0.0138220406742066,0.39054772749226146,0.032837117106290926,0.16613943103325374,0.3945846882104873,0.023955052724977926,1.255041044223625,1.0,0.4210488546494949,0.8420977092989897,2,,0.5771042853593826
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u19,53,1,0.33962264150943394,none,0.33962264150943394,False,0.3018867924528302,0.07547169811320754,0.09433962264150944,0.33962264150943394,0.07547169811320754,0.0,0.3018867924528302,0.07547169811320754,0.09433962264150944,0.11320754716981132,0.33962264150943394,0.09433962264150944,0.11320754716981132,0.16981132075471697,0.1320754716981132,0.07547169811320754,0.07547169811320754,True,1,0.015550180709482756,0.4629605486637579,0.0004488276240108319,5.877084512519786e-70,0.1501266978037934,0.0028325792038451534,0.864133005463625,1.0,3.914749740383142e-69,3.914749740383142e-69,1,0.5,0.7034993767738342
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u20,45,1,0.15555555555555556,increase_sleep,0.4888888888888889,False,0.4888888888888889,0.06666666666666667,0.1111111111111111,0.17777777777777778,0.06666666666666667,0.0,0.4888888888888889,0.06666666666666667,0.1111111111111111,0.08888888888888889,0.4666666666666667,0.06666666666666667,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.044444444444444446,True,3,0.011495661022167446,0.3930483891732163,0.07882359061767648,4.06592543128218e-18,0.6789012374484285,0.03357095849513484,1.256299908135529,1.3031951855759367,5.98897926090618e-18,1.555240300822248e-17,3,,0.6234991451104482
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u22,50,1,0.26,increase_sleep,0.4,False,0.4,0.06,0.08,0.28,0.06,0.0,0.4,0.06,0.08,0.12,0.56,0.04,0.0,0.1,0.14,0.08,0.08,True,2,0.011756756174349903,0.3596706550754607,0.03512156543149732,5.976810052931008e-14,0.7881016281470538,0.030086131868096094,1.867473423091237,1.0,7.583806249688119e-14,1.5167612499376237e-13,2,,0.624784380197525
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u23,54,1,0.24074074074074073,none,0.3888888888888889,False,0.25925925925925924,0.05555555555555555,0.12962962962962962,0.3888888888888889,0.05555555555555555,0.018518518518518517,0.25925925925925924,0.018518518518518517,0.12962962962962962,0.12962962962962962,0.3148148148148148,0.037037037037037035,0.1111111111111111,0.09259259259259259,0.07407407407407407,0.2037037037037037,0.16666666666666666,True,1,0.01168838656251494,0.37367514779584277,0.0024289049787160964,-5.40990751093946e-75,-0.33311891243436326,-0.006168868748784501,2.139382138211589,1.0,1.624016922787418e-74,1.624016922787418e-74,1,,0.6260457634925842
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u24,34,1,0.20588235294117646,none,0.29411764705882354,False,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.029411764705882353,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.08823529411764706,0.29411764705882354,0.14705882352941177,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.08823529411764706,True,1,0.013262194878788089,0.34214731437318463,4.440527712861803e-06,-2.207281618492024e-53,-0.20617856142221885,-0.0060640753359476164,0.5126771906629939,1.0,1.0705679597656539e-52,1.0705679597656539e-52,1,,0.47563982009887695
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u25,45,1,0.2222222222222222,increase_sleep,0.4444444444444444,False,0.4444444444444444,0.13333333333333333,0.08888888888888889,0.2222222222222222,0.13333333333333333,0.0,0.4444444444444444,0.022222222222222223,0.08888888888888889,0.08888888888888889,0.3333333333333333,0.08888888888888889,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.15555555555555556,0.15555555555555556,True,2,0.009194483411960795,0.38962490624851653,0.05149703381917403,1.1592016384005546,0.46368065536022185,0.026070882725757617,0.6356505534719981,1.0,2.5,5.0,2,,0.42375749349594116
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u27,54,1,0.16666666666666666,increase_sleep,0.46296296296296297,False,0.46296296296296297,0.07407407407407407,0.16666666666666666,0.12962962962962962,0.07407407407407407,0.037037037037037035,0.46296296296296297,0.07407407407407407,0.16666666666666666,0.05555555555555555,0.25925925925925924,0.12962962962962962,0.16666666666666666,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.14814814814814814,True,1,0.014669177973027454,0.4126684522877137,6.088571973375014e-06,-1.887691313606739e-90,-0.1563180750320784,-0.0028947791672607115,0.4754155004136219,1.0,1.2075963148979166e-89,1.2075963148979166e-89,1,,0.46889281272888184
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u30,53,1,0.2830188679245283,increase_sleep,0.33962264150943394,False,0.33962264150943394,0.11320754716981132,0.03773584905660377,0.32075471698113206,0.11320754716981132,0.05660377358490566,0.33962264150943394,0.03773584905660377,0.03773584905660377,0.09433962264150944,0.41509433962264153,0.11320754716981132,0.16981132075471697,0.09433962264150944,0.1320754716981132,0.03773584905660377,0.03773584905660377,True,1,0.025593291363730834,0.416277085835079,6.399194485019928e-05,1.4377277623177664e-77,0.30842916086169203,0.005819418129465894,0.6211417948435165,1.0,4.661452108811729e-77,4.661452108811729e-77,1,,0.5484418272972107
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u31,54,1,0.14814814814814814,increase_sleep,0.3333333333333333,False,0.3333333333333333,0.1111111111111111,0.12962962962962962,0.2222222222222222,0.1111111111111111,0.037037037037037035,0.3333333333333333,0.018518518518518517,0.12962962962962962,0.14814814814814814,0.5555555555555556,0.18518518518518517,0.16666666666666666,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.0,True,1,0.011524404178119228,0.32717444085412556,4.141264402044013e-06,-1.931614373892696e-92,-0.14983458881139347,-0.0027747146076183985,0.4892711371510701,1.0,1.2891645308441727e-91,1.2891645308441727e-91,1,,0.3946648836135864
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u32,54,1,0.25925925925925924,increase_sleep,0.35185185185185186,False,0.35185185185185186,0.037037037037037035,0.14814814814814814,0.3148148148148148,0.037037037037037035,0.018518518518518517,0.35185185185185186,0.07407407407407407,0.14814814814814814,0.05555555555555555,0.35185185185185186,0.14814814814814814,0.12962962962962962,0.18518518518518517,0.16666666666666666,0.018518518518518517,0.0,True,1,0.012778493443832943,0.3571627252838678,3.0734460000229836e-05,4.084383717412215e-83,0.39723597943567407,0.007356221841401363,0.45830264157336276,1.0,1.028200850087804e-82,1.028200850087804e-82,1,,0.43865111470222473
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u33,54,1,0.2037037037037037,increase_sleep,0.35185185185185186,False,0.35185185185185186,0.05555555555555555,0.16666666666666666,0.2037037037037037,0.05555555555555555,0.018518518518518517,0.35185185185185186,0.05555555555555555,0.16666666666666666,0.14814814814814814,0.5185185185185185,0.037037037037037035,0.037037037037037035,0.2037037037037037,0.12962962962962962,0.018518518518518517,0.05555555555555555,True,1,0.011966788418468004,0.3656436516730874,6.152001488420546e-05,8.756222406889697e-85,0.36940499927148324,0.006840833319842281,0.8409751277698768,1.0,2.370358393675818e-84,2.370358393675818e-84,1,,0.47066715359687805
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u34,44,1,0.1590909090909091,increase_sleep,0.5227272727272727,False,0.5227272727272727,0.09090909090909091,0.11363636363636363,0.20454545454545456,0.09090909090909091,0.0,0.5227272727272727,0.045454545454545456,0.11363636363636363,0.022727272727272728,0.36363636363636365,0.1590909090909091,0.13636363636363635,0.022727272727272728,0.0,0.18181818181818182,0.13636363636363635,True,2,0.023227108952389906,0.42824517664584244,2.8655243023079826e-05,1.935166083285592e-16,0.38489334358230665,0.015190918035864304,0.4932864933728479,1.0,5.027798260355653e-16,1.0055596520711306e-15,2,,0.45854340493679047
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u35,54,1,0.2777777777777778,none,0.3333333333333333,False,0.24074074074074073,0.07407407407407407,0.2037037037037037,0.3333333333333333,0.07407407407407407,0.018518518518518517,0.24074074074074073,0.05555555555555555,0.2037037037037037,0.07407407407407407,0.12962962962962962,0.2222222222222222,0.18518518518518517,0.07407407407407407,0.09259259259259259,0.14814814814814814,0.14814814814814814,True,1,0.01684845492619152,0.4535632249381807,0.011689349386580429,9.800191895986054e-78,0.2077360821346618,0.0038469644839752215,1.4826349605517661,1.0,4.717616600486971e-77,4.717616600486971e-77,1,,0.6367867588996887
reward_dense,double_dqn,train,0.0001,32,1000,256x256,u36,54,1,0.2777777777777778,none,0.3333333333333333,False,0.2777777777777778,0.09259259259259259,0.16666666666666666,0.3333333333333333,0.09259259259259259,0.018518518518518517,0.2777777777777778,0.07407407407407407,0.16666666666666666,0.037037037037037035,0.2222222222222222,0.1111111111111111,0.09259259259259259,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.16666666666666666,True,1,0.010692754926721035,0.35142642735607094,0.009128797941200091,2.0207115210754312e-75,0.4360987163233125,0.008075902154135419,1.1010993057538503,1.0,4.633610339676687e-75,4.633610339676687e-75,1,,0.5756211876869202
